Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-2.2,2,2.9,20504,699,233,16,6.9,1.7,12273|12628|12772|14131|15007|15951|16641|16642|16643|17059|19376|22165|27007|72349|243655|628398,C5ar1|Cfh|Ccr2|Fcgr3|H2-Q10|Ifi204|Klrc1|Klrc2|Klrd1|Klrb1c|Rab34|Txk|Klrk1|Dusp3|Klre1|Ighv6-4,-0.15,Geneid
GO Biological Processes,19,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,19_GO:0023052 signaling,-2.2,4.3,3.6,20504,103,233,5,2.1,0.95,20304|23900|26365|68054|72179,Ccl5|Hcst|Ceacam1|Serpina12|Fbxl2,-0.15,Geneid
GO Biological Processes,19,GO:0042102,positive regulation of T cell proliferation,19_GO:0022610 biological adhesion,-2.2,4.2,3.5,20504,104,233,5,2.1,0.95,12772|15205|20304|20739|26365,Ccr2|Hes1|Ccl5|Spta1|Ceacam1,-0.13,Geneid
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-2.2,2,2.9,20504,766,233,17,7.3,1.7,12550|12571|12579|12774|14130|14766|15205|15959|20112|26365|66141|66259|69219|71648|109700|110351|667370,Cdh1|Cdk6|Cdkn2b|Ccr5|Fcgr2b|Adgrg1|Hes1|Ifit3|Rps6ka2|Ceacam1|Ifitm3|Camk2n1|Ddah1|Optn|Itga1|Rap1gap|Ifit3b,-0.13,Geneid
GO Biological Processes,19,GO:0060294,cilium movement involved in cell motility,19_GO:0040011 locomotion,-2.2,3.6,3.4,20504,148,233,6,2.6,1,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.12,Geneid
GO Biological Processes,19,GO:0061351,neural precursor cell proliferation,19_GO:0009987 cellular process,-2.1,3.1,3.2,20504,198,233,7,3,1.1,12273|12774|14766|15902|19883|71648|329731,C5ar1|Ccr5|Adgrg1|Id2|Rora|Optn|Tafa3,-0.088,Geneid
GO Biological Processes,19,GO:0019722,calcium-mediated signaling,19_GO:0023052 signaling,-2.1,3.1,3.2,20504,198,233,7,3,1.1,12771|12772|12774|26365|70839|80901|230775,Ccr3|Ccr2|Ccr5|Ceacam1|P2ry12|Cxcr6|Adgrb2,-0.088,Geneid
GO Biological Processes,19,GO:0072659,protein localization to plasma membrane,19_GO:0051179 localization,-2.1,2.6,3.1,20504,301,233,9,3.9,1.3,11735|12550|16480|19376|71648|72293|83671|105193|545156,Ank3|Cdh1|Jup|Rab34|Optn|Nkd2|Sytl2|Nhlrc1|Kalrn,-0.086,Geneid
GO Biological Processes,19,GO:0070371,ERK1 and ERK2 cascade,19_GO:0023052 signaling,-2.1,2.5,3,20504,356,233,10,4.3,1.3,12771|14538|20304|20305|20308|26365|66259|72349|76954|404710,Ccr3|Gcnt2|Ccl5|Ccl6|Ccl9|Ceacam1|Camk2n1|Dusp3|Denn2b|Iqgap3,-0.085,Geneid
GO Biological Processes,19,GO:0019932,second-messenger-mediated signaling,19_GO:0023052 signaling,-2.1,2.6,3,20504,308,233,9,3.9,1.3,12771|12772|12774|26365|70839|80901|230775|319229|436090,Ccr3|Ccr2|Ccr5|Ceacam1|P2ry12|Cxcr6|Adgrb2|Sctr|Gpr62,-0.034,Geneid
GO Biological Processes,19,GO:0001539,cilium or flagellum-dependent cell motility,19_GO:0040011 locomotion,-2,3.4,3.2,20504,156,233,6,2.6,1,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.034,Geneid
GO Biological Processes,19,GO:0060285,cilium-dependent cell motility,19_GO:0040011 locomotion,-2,3.4,3.2,20504,156,233,6,2.6,1,50525|71233|71870|106757|110082|213402,Spag6l|Enkur|Cfap45|Catsperd|Dnah5|Armc2,-0.034,Geneid
GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-2,1.9,2.8,20504,789,233,17,7.3,1.7,12273|12628|12771|12772|13819|14766|15205|16480|17228|19883|20304|26365|30955|69219|71690|76905|230775,C5ar1|Cfh|Ccr3|Ccr2|Epas1|Adgrg1|Hes1|Jup|Cma1|Rora|Ccl5|Ceacam1|Pik3cg|Ddah1|Esm1|Lrg1|Adgrb2,-0.034,Geneid
GO Biological Processes,19,GO:0033028,myeloid cell apoptotic process,19_GO:0009987 cellular process,-2,6.9,3.9,20504,38,233,3,1.3,0.74,12774|14130|20304,Ccr5|Fcgr2b|Ccl5,-0.028,Geneid
GO Biological Processes,19,GO:0031589,cell-substrate adhesion,19_GO:0022610 biological adhesion,-2,2.4,2.9,20504,366,233,10,4.3,1.3,12571|14538|16480|16852|50525|72349|109700|140474|230316|330662,Cdk6|Gcnt2|Jup|Lgals1|Spag6l|Dusp3|Itga1|Muc4|Megf9|Dock1,-0.019,Geneid
