Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0097193,intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-2.3,3.7,3.5,20580,161,205,6,2.9,1.2,12043|17869|18708|65106|170770|228775,Bcl2|Myc|Pik3r1|Arl6ip5|Bbc3|Trib3,-0.25,Geneid
GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.2,2.3,3.1,20580,516,205,12,5.9,1.6,12043|13723|14083|18028|18174|18479|20351|50525|93691|223435|329278|545156,Bcl2|Emb|Ptk2|Nfib|Slc11a2|Pak1|Sema4a|Spag6l|Klf7|Trio|Tnn|Kalrn,-0.24,Geneid
Reactome Gene Sets,6,R-MMU-74752,Signaling by Insulin receptor,,-2.2,5.6,3.9,20580,72,205,4,2,0.97,11975|18708|228775|242341,Atp6v0a1|Pik3r1|Trib3|Atp6v0d2,-0.24,Geneid
GO Biological Processes,19,GO:0045428,regulation of nitric oxide biosynthetic process,19_GO:0008152 metabolic process,-2.2,5.6,3.9,20580,72,205,4,2,0.97,11898|16598|17127|69219,Ass1|Klf2|Smad3|Ddah1,-0.24,Geneid
KEGG Pathway,24,mmu05216,Thyroid cancer,,-2.2,8.1,4.4,20580,37,205,3,1.5,0.84,16842|17869|21416,Lef1|Myc|Tcf7l2,-0.24,Geneid
Reactome Gene Sets,6,R-MMU-8875878,MET promotes cell motility,,-2.2,8.1,4.4,20580,37,205,3,1.5,0.84,14083|14268|373864,Ptk2|Fn1|Col27a1,-0.24,Geneid
GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-2.2,2.4,3.1,20580,453,205,11,5.4,1.6,12775|13609|14083|14268|16643|17127|20343|22165|71648|380713|100033459,Ccr7|S1pr1|Ptk2|Fn1|Klrd1|Smad3|Sell|Txk|Optn|Scarf1|Ifi208,-0.24,Geneid
GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-2.2,3,3.3,20580,271,205,8,3.9,1.4,13048|13631|14083|17999|18708|20351|105827|545156,Cux2|Eef2k|Ptk2|Nedd4|Pik3r1|Sema4a|Amigo2|Kalrn,-0.24,Geneid
Reactome Gene Sets,6,R-MMU-6806834,Signaling by MET,,-2.2,5.5,3.9,20580,73,205,4,2,0.97,14083|14268|18708|373864,Ptk2|Fn1|Pik3r1|Col27a1,-0.23,Geneid
GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-2.2,2.4,3.1,20580,455,205,11,5.4,1.6,12579|13048|13631|14083|14268|15901|17869|18479|19055|20351|545156,Cdkn2b|Cux2|Eef2k|Ptk2|Fn1|Id1|Myc|Pak1|Ppp3ca|Sema4a|Kalrn,-0.23,Geneid
GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-2.2,2.3,3,20580,522,205,12,5.9,1.6,12043|13723|14083|18028|18174|18479|20351|50525|93691|223435|329278|545156,Bcl2|Emb|Ptk2|Nfib|Slc11a2|Pak1|Sema4a|Spag6l|Klf7|Trio|Tnn|Kalrn,-0.23,Geneid
GO Biological Processes,19,GO:0043393,regulation of protein binding,19_GO:0065007 biological regulation,-2.2,3.2,3.3,20580,218,205,7,3.4,1.3,11555|15901|17305|17869|21416|68010|228775,Adrb2|Id1|Mfng|Myc|Tcf7l2|Bambi|Trib3,-0.23,Geneid
GO Biological Processes,19,GO:0034976,response to endoplasmic reticulum stress,19_GO:0050896 response to stimulus,-2.2,3.2,3.3,20580,218,205,7,3.4,1.3,11910|12043|18708|76072|170770|224109|228775,Atf3|Bcl2|Pik3r1|Rnf183|Bbc3|Nrros|Trib3,-0.23,Geneid
GO Biological Processes,19,GO:0002293,alpha-beta T cell differentiation involved in immune response,19_GO:0002376 immune system process,-2.2,7.9,4.3,20580,38,205,3,1.5,0.84,16182|16842|20351,Il18r1|Lef1|Sema4a,-0.23,Geneid
GO Biological Processes,19,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,19_GO:0023052 signaling,-2.2,7.9,4.3,20580,38,205,3,1.5,0.84,12043|170770|228775,Bcl2|Bbc3|Trib3,-0.23,Geneid
Reactome Gene Sets,6,R-MMU-1433557,Signaling by SCF-KIT,,-2.2,7.9,4.3,20580,38,205,3,1.5,0.84,14159|17444|18708,Fes|Grap2|Pik3r1,-0.23,Geneid
GO Biological Processes,19,GO:0010611,regulation of cardiac muscle hypertrophy,19_GO:0032501 multicellular organismal process,-2.2,5.4,3.8,20580,74,205,4,2,0.97,14083|17127|18479|19055,Ptk2|Smad3|Pak1|Ppp3ca,-0.23,Geneid
GO Biological Processes,19,GO:0005976,polysaccharide metabolic process,19_GO:0008152 metabolic process,-2.2,5.4,3.8,20580,74,205,4,2,0.97,18679|21416|105651|244416,Phka1|Tcf7l2|Ppp1r3e|Ppp1r3b,-0.23,Geneid
GO Biological Processes,19,GO:0009267,cellular response to starvation,19_GO:0050896 response to stimulus,-2.2,3.6,3.4,20580,167,205,6,2.9,1.2,11910|12043|21416|52187|66148|320311,Atf3|Bcl2|Tcf7l2|Rragd|Dnajc15|Rnf152,-0.22,Geneid
GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.2,3.2,3.3,20580,220,205,7,3.4,1.3,14159|16842|17869|18708|22695|26365|50794,Fes|Lef1|Myc|Pik3r1|Zfp36|Ceacam1|Klf13,-0.22,Geneid
GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-2.2,2.1,2.9,20580,732,205,15,7.3,1.8,11482|11555|12043|14083|14268|16010|17127|18479|20351|20437|21416|26365|73094|170770|231507,Acvrl1|Adrb2|Bcl2|Ptk2|Fn1|Igfbp4|Smad3|Pak1|Sema4a|Siah1a|Tcf7l2|Ceacam1|Sgip1|Bbc3|Plac8,-0.21,Geneid
KEGG Pathway,24,mmu04630,JAK-STAT signaling pathway,,-2.2,3.6,3.4,20580,168,205,6,2.9,1.2,12043|15979|16190|16197|17869|18708,Bcl2|Ifngr1|Il4ra|Il7r|Myc|Pik3r1,-0.21,Geneid
GO Biological Processes,19,GO:0002287,alpha-beta T cell activation involved in immune response,19_GO:0002376 immune system process,-2.2,7.7,4.2,20580,39,205,3,1.5,0.84,16182|16842|20351,Il18r1|Lef1|Sema4a,-0.21,Geneid
GO Biological Processes,19,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",19_GO:0022610 biological adhesion,-2.2,7.7,4.2,20580,39,205,3,1.5,0.84,12775|16190|26365,Ccr7|Il4ra|Ceacam1,-0.21,Geneid
GO Biological Processes,19,GO:0060249,anatomical structure homeostasis,19_GO:0065007 biological regulation,-2.2,2.9,3.2,20580,278,205,8,3.9,1.4,11555|12043|12516|50490|75578|104871|107766|381417,Adrb2|Bcl2|Cd7|Nox4|Fggy|Spata7|Haao|Slc28a2b,-0.21,Geneid
GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-2.2,2.7,3.1,20580,338,205,9,4.4,1.4,13048|13631|14083|14159|14268|20351|68010|244418|545156,Cux2|Eef2k|Ptk2|Fes|Fn1|Sema4a|Bambi|Prag1|Kalrn,-0.21,Geneid
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-2.2,2.5,3.1,20580,400,205,10,4.9,1.5,12775|14159|16190|16197|16842|17869|18708|22695|26365|50794,Ccr7|Fes|Il4ra|Il7r|Lef1|Myc|Pik3r1|Zfp36|Ceacam1|Klf13,-0.21,Geneid
GO Biological Processes,19,GO:0080164,regulation of nitric oxide metabolic process,19_GO:0008152 metabolic process,-2.2,5.3,3.8,20580,76,205,4,2,0.97,11898|16598|17127|69219,Ass1|Klf2|Smad3|Ddah1,-0.21,Geneid
Reactome Gene Sets,6,R-MMU-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",,-2.2,5.3,3.8,20580,76,205,4,2,0.97,13723|15203|18174|74338,Emb|Heph|Slc11a2|Slc6a19,-0.21,Geneid
GO Biological Processes,19,GO:0051100,negative regulation of binding,19_GO:0065007 biological regulation,-2.2,3.6,3.4,20580,169,205,6,2.9,1.2,11555|15901|16842|17869|18028|19055,Adrb2|Id1|Lef1|Myc|Nfib|Ppp3ca,-0.21,Geneid
GO Biological Processes,19,GO:0006820,anion transport,19_GO:0051179 localization,-2.1,2.5,3,20580,401,205,10,4.9,1.5,13723|17869|18479|20527|26365|27413|65106|108116|217316|228993,Emb|Myc|Pak1|Slc2a3|Ceacam1|Abcb11|Arl6ip5|Slco3a1|Slc16a5|Slc17a9,-0.21,Geneid
GO Biological Processes,19,GO:0051494,negative regulation of cytoskeleton organization,19_GO:0048519 negative regulation of biological process,-2.1,3.5,3.3,20580,170,205,6,2.9,1.2,13609|18708|22351|27360|50874|237860,S1pr1|Pik3r1|Vill|Add3|Tmod4|Ssh2,-0.21,Geneid
GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-2.1,2.5,3,20580,402,205,10,4.9,1.5,11555|12043|14083|14268|18479|20351|20437|21416|73094|231507,Adrb2|Bcl2|Ptk2|Fn1|Pak1|Sema4a|Siah1a|Tcf7l2|Sgip1|Plac8,-0.21,Geneid
GO Biological Processes,19,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,19_GO:0023052 signaling,-2.1,4.1,3.5,20580,121,205,5,2.4,1.1,12579|17127|68010|76905|224109,Cdkn2b|Smad3|Bambi|Lrg1|Nrros,-0.21,Geneid
GO Biological Processes,19,GO:0043551,regulation of phosphatidylinositol 3-kinase activity,19_GO:0008152 metabolic process,-2.1,7.5,4.1,20580,40,205,3,1.5,0.84,18708|216505|320207,Pik3r1|Pik3ip1|Pik3r5,-0.21,Geneid
GO Biological Processes,19,GO:0034110,regulation of homotypic cell-cell adhesion,19_GO:0022610 biological adhesion,-2.1,7.5,4.1,20580,40,205,3,1.5,0.84,11555|18793|26365,Adrb2|Plaur|Ceacam1,-0.21,Geneid
GO Biological Processes,19,GO:0014743,regulation of muscle hypertrophy,19_GO:0032501 multicellular organismal process,-2.1,5.2,3.7,20580,77,205,4,2,0.97,14083|17127|18479|19055,Ptk2|Smad3|Pak1|Ppp3ca,-0.21,Geneid
GO Biological Processes,19,GO:0032272,negative regulation of protein polymerization,19_GO:0048519 negative regulation of biological process,-2.1,5.2,3.7,20580,77,205,4,2,0.97,22351|27360|50874|237860,Vill|Add3|Tmod4|Ssh2,-0.21,Geneid
GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-2.1,2,2.9,20580,740,205,15,7.3,1.8,12043|12227|13723|14083|17999|18028|18174|18479|20351|50525|93691|223435|329278|380713|545156,Bcl2|Btg2|Emb|Ptk2|Nedd4|Nfib|Slc11a2|Pak1|Sema4a|Spag6l|Klf7|Trio|Tnn|Scarf1|Kalrn,-0.21,Geneid
GO Biological Processes,19,GO:0010506,regulation of autophagy,19_GO:0008152 metabolic process,-2.1,2.8,3.1,20580,282,205,8,3.9,1.4,11555|11975|12043|14083|52187|71648|228775|320311,Adrb2|Atp6v0a1|Bcl2|Ptk2|Rragd|Optn|Trib3|Rnf152,-0.21,Geneid
GO Biological Processes,19,GO:0016311,dephosphorylation,19_GO:0008152 metabolic process,-2.1,3.1,3.2,20580,225,205,7,3.4,1.3,12043|19055|70686|80281|232078|235534|237860,Bcl2|Ppp3ca|Dusp16|Cttnbp2nl|Thnsl2|Pxylp1|Ssh2,-0.21,Geneid
GO Biological Processes,19,GO:1902904,negative regulation of supramolecular fiber organization,19_GO:0048519 negative regulation of biological process,-2.1,3.5,3.3,20580,172,205,6,2.9,1.2,13609|18708|22351|27360|50874|237860,S1pr1|Pik3r1|Vill|Add3|Tmod4|Ssh2,-0.2,Geneid
GO Biological Processes,19,GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0048518 positive regulation of biological process,-2.1,5.1,3.7,20580,78,205,4,2,0.97,17127|17869|18174|170770,Smad3|Myc|Slc11a2|Bbc3,-0.2,Geneid
GO Biological Processes,19,GO:0000904,cell morphogenesis involved in differentiation,19_GO:0032502 developmental process,-2.1,2.2,2.9,20580,605,205,13,6.3,1.7,12043|13723|14083|14268|15901|16842|18028|18174|20351|93691|223435|329278|545156,Bcl2|Emb|Ptk2|Fn1|Id1|Lef1|Nfib|Slc11a2|Sema4a|Klf7|Trio|Tnn|Kalrn,-0.2,Geneid
GO Biological Processes,19,GO:0010762,regulation of fibroblast migration,19_GO:0040011 locomotion,-2.1,7.3,4.1,20580,41,205,3,1.5,0.84,14083|18479|52392,Ptk2|Pak1|Macir,-0.2,Geneid
GO Biological Processes,19,GO:0030835,negative regulation of actin filament depolymerization,19_GO:0048519 negative regulation of biological process,-2.1,7.3,4.1,20580,41,205,3,1.5,0.84,22351|27360|50874,Vill|Add3|Tmod4,-0.2,Geneid
GO Biological Processes,19,GO:0036293,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-2.1,3.1,3.2,20580,228,205,7,3.4,1.3,11555|12043|17127|17869|18174|18479|66214,Adrb2|Bcl2|Smad3|Myc|Slc11a2|Pak1|Rgcc,-0.19,Geneid
GO Biological Processes,19,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,19_GO:0023052 signaling,-2.1,5.1,3.6,20580,79,205,4,2,0.97,12043|17869|18708|170770,Bcl2|Myc|Pik3r1|Bbc3,-0.19,Geneid
GO Biological Processes,19,GO:1901605,alpha-amino acid metabolic process,19_GO:0008152 metabolic process,-2.1,3.5,3.3,20580,174,205,6,2.9,1.2,11898|50490|56448|69219|107766|232078,Ass1|Nox4|Cyp2d22|Ddah1|Haao|Thnsl2,-0.19,Geneid
GO Biological Processes,19,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-2.1,4,3.4,20580,124,205,5,2.4,1.1,12579|17127|68010|76905|224109,Cdkn2b|Smad3|Bambi|Lrg1|Nrros,-0.19,Geneid
GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.1,2.2,2.9,20580,540,205,12,5.9,1.6,12775|13609|17127|17869|18174|22165|29815|54610|65106|170770|207592|545156,Ccr7|S1pr1|Smad3|Myc|Slc11a2|Txk|Bcar3|Tbc1d8|Arl6ip5|Bbc3|Tbc1d16|Kalrn,-0.19,Geneid
GO Biological Processes,19,GO:0061515,myeloid cell development,19_GO:0002376 immune system process,-2.1,5,3.6,20580,80,205,4,2,0.97,14247|16598|18174|224109,Fli1|Klf2|Slc11a2|Nrros,-0.18,Geneid
GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-2.1,3.1,3.1,20580,230,205,7,3.4,1.3,12775|13609|14083|14268|17127|20343|20351,Ccr7|S1pr1|Ptk2|Fn1|Smad3|Sell|Sema4a,-0.18,Geneid
GO Biological Processes,19,GO:0060251,regulation of glial cell proliferation,19_GO:0032502 developmental process,-2.1,7.2,4,20580,42,205,3,1.5,0.84,12579|14083|17869,Cdkn2b|Ptk2|Myc,-0.18,Geneid
GO Biological Processes,19,GO:0002292,T cell differentiation involved in immune response,19_GO:0002376 immune system process,-2.1,7.2,4,20580,42,205,3,1.5,0.84,16182|16842|20351,Il18r1|Lef1|Sema4a,-0.18,Geneid
GO Biological Processes,19,GO:0071466,cellular response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-2.1,3.4,3.2,20580,176,205,6,2.9,1.2,14261|17869|18578|27413|56448|74134,Fmo1|Myc|Pde4b|Abcb11|Cyp2d22|Cyp2s1,-0.18,Geneid
GO Biological Processes,19,GO:0006873,cellular ion homeostasis,19_GO:0065007 biological regulation,-2.1,2.1,2.8,20580,682,205,14,6.8,1.8,11555|11975|12043|12769|12775|13609|14083|15203|17127|17869|18174|80901|170770|242341,Adrb2|Atp6v0a1|Bcl2|Ccr9|Ccr7|S1pr1|Ptk2|Heph|Smad3|Myc|Slc11a2|Cxcr6|Bbc3|Atp6v0d2,-0.18,Geneid
GO Biological Processes,19,GO:2001242,regulation of intrinsic apoptotic signaling pathway,19_GO:0023052 signaling,-2.1,3.4,3.2,20580,177,205,6,2.9,1.2,12043|17869|18793|20437|76072|170770,Bcl2|Myc|Plaur|Siah1a|Rnf183|Bbc3,-0.17,Geneid
GO Biological Processes,19,GO:0051101,regulation of DNA binding,19_GO:0065007 biological regulation,-2,4,3.3,20580,127,205,5,2.4,1.1,15901|16842|17869|18028|18793,Id1|Lef1|Myc|Nfib|Plaur,-0.17,Geneid
GO Biological Processes,19,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,19_GO:0048518 positive regulation of biological process,-2,4,3.3,20580,127,205,5,2.4,1.1,17127|17869|18174|65106|170770,Smad3|Myc|Slc11a2|Arl6ip5|Bbc3,-0.17,Geneid
GO Biological Processes,19,GO:0045601,regulation of endothelial cell differentiation,19_GO:0032502 developmental process,-2,7,4,20580,43,205,3,1.5,0.84,11482|15901|26365,Acvrl1|Id1|Ceacam1,-0.17,Geneid
GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-2,2.3,2.9,20580,481,205,11,5.4,1.6,12775|14083|14268|16190|16197|16842|17127|18793|19055|26365|320832,Ccr7|Ptk2|Fn1|Il4ra|Il7r|Lef1|Smad3|Plaur|Ppp3ca|Ceacam1|Sirpb1a,-0.17,Geneid
KEGG Pathway,24,mmu04060,Cytokine-cytokine receptor interaction,,-2,2.8,3,20580,292,205,8,3.9,1.4,11482|12769|12775|15979|16182|16190|16197|80901,Acvrl1|Ccr9|Ccr7|Ifngr1|Il18r1|Il4ra|Il7r|Cxcr6,-0.17,Geneid
GO Biological Processes,19,GO:0007229,integrin-mediated signaling pathway,19_GO:0023052 signaling,-2,4.9,3.5,20580,82,205,4,2,0.97,14083|14268|22165|22793,Ptk2|Fn1|Txk|Zyx,-0.17,Geneid
GO Biological Processes,19,GO:0032990,cell part morphogenesis,19_GO:0032502 developmental process,-2,2.2,2.8,20580,549,205,12,5.9,1.6,12043|13723|14083|18028|18174|18479|20351|50525|93691|223435|329278|545156,Bcl2|Emb|Ptk2|Nfib|Slc11a2|Pak1|Sema4a|Spag6l|Klf7|Trio|Tnn|Kalrn,-0.17,Geneid
GO Biological Processes,19,GO:0048660,regulation of smooth muscle cell proliferation,19_GO:0050789 regulation of biological process,-2,3.4,3.2,20580,179,205,6,2.9,1.2,13609|14083|17869|18479|18708|21416,S1pr1|Ptk2|Myc|Pak1|Pik3r1|Tcf7l2,-0.17,Geneid
GO Biological Processes,19,GO:0071496,cellular response to external stimulus,19_GO:0050896 response to stimulus,-2,2.7,3,20580,293,205,8,3.9,1.4,11910|12043|12579|14159|21416|52187|66148|320311,Atf3|Bcl2|Cdkn2b|Fes|Tcf7l2|Rragd|Dnajc15|Rnf152,-0.16,Geneid
GO Biological Processes,19,GO:0010942,positive regulation of cell death,19_GO:0048518 positive regulation of biological process,-2,2,2.8,20580,689,205,14,6.8,1.8,11555|11910|17869|20437|21416|26365|50490|56338|65106|66214|67609|71648|76072|170770,Adrb2|Atf3|Myc|Siah1a|Tcf7l2|Ceacam1|Nox4|Txnip|Arl6ip5|Rgcc|4930453N24Rik|Optn|Rnf183|Bbc3,-0.16,Geneid
GO Biological Processes,19,GO:1901653,cellular response to peptide,19_GO:0050896 response to stimulus,-2,3,3.1,20580,235,205,7,3.4,1.3,11555|14083|18479|18708|26365|29815|228775,Adrb2|Ptk2|Pak1|Pik3r1|Ceacam1|Bcar3|Trib3,-0.16,Geneid
GO Biological Processes,19,GO:0001952,regulation of cell-matrix adhesion,19_GO:0022610 biological adhesion,-2,3.9,3.3,20580,129,205,5,2.4,1.1,11482|12043|14083|17127|18708,Acvrl1|Bcl2|Ptk2|Smad3|Pik3r1,-0.16,Geneid
GO Biological Processes,19,GO:0001662,behavioral fear response,19_GO:0007610 behavior,-2,6.8,3.9,20580,44,205,3,1.5,0.84,12043|12290|545156,Bcl2|Cacna1e|Kalrn,-0.16,Geneid
GO Biological Processes,19,GO:0046621,negative regulation of organ growth,19_GO:0040007 growth,-2,6.8,3.9,20580,44,205,3,1.5,0.84,14083|18479|21416,Ptk2|Pak1|Tcf7l2,-0.16,Geneid
GO Biological Processes,19,GO:1902905,positive regulation of supramolecular fiber organization,19_GO:0048518 positive regulation of biological process,-2,3.3,3.2,20580,181,205,6,2.9,1.2,14159|15901|17127|18479|50490|66214,Fes|Id1|Smad3|Pak1|Nox4|Rgcc,-0.15,Geneid
GO Biological Processes,19,GO:0043406,positive regulation of MAP kinase activity,19_GO:0023052 signaling,-2,3.9,3.3,20580,130,205,5,2.4,1.1,12775|18479|26365|50490|320207,Ccr7|Pak1|Ceacam1|Nox4|Pik3r5,-0.15,Geneid
KEGG Pathway,24,mmu04012,ErbB signaling pathway,,-2,4.8,3.5,20580,84,205,4,2,0.97,14083|17869|18479|18708,Ptk2|Myc|Pak1|Pik3r1,-0.15,Geneid
