Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.6,3.4,3.8,20504,188,253,8,3.2,1.1,12775|14159|16190|16197|16416|16842|17387|63953,Ccr7|Fes|Il4ra|Il7r|Itgb3|Lef1|Mmp14|Dusp10,-0.54,Geneid
GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-2.6,3.4,3.8,20504,188,253,8,3.2,1.1,12775|14159|16190|16197|16416|16842|17387|63953,Ccr7|Fes|Il4ra|Il7r|Itgb3|Lef1|Mmp14|Dusp10,-0.54,Geneid
GO Biological Processes,19,GO:0008015,blood circulation,19_GO:0032501 multicellular organismal process,-2.6,2.3,3.4,20504,528,253,15,5.9,1.5,11482|11512|11555|11931|12290|14083|16598|17131|17888|17970|18578|21833|27360|29856|83814,Acvrl1|Adcy6|Adrb2|Atp1b1|Cacna1e|Ptk2|Klf2|Smad7|Myh6|Ncf2|Pde4b|Thra|Add3|Smtn|Nedd4l,-0.53,Geneid
GO Biological Processes,19,GO:0003012,muscle system process,19_GO:0032501 multicellular organismal process,-2.6,2.5,3.4,20504,425,253,13,5.1,1.4,11472|11555|11931|14083|17131|17888|18479|18578|21957|29856|50874|108655|226594,Actn2|Adrb2|Atp1b1|Ptk2|Smad7|Myh6|Pak1|Pde4b|Tnnt3|Smtn|Tmod4|Foxp1|Rcsd1,-0.52,Geneid
GO Biological Processes,19,GO:0110053,regulation of actin filament organization,19_GO:0050789 regulation of biological process,-2.6,2.9,3.6,20504,280,253,10,4,1.2,11472|13609|15901|18479|20971|22351|27360|50874|66214|237860,Actn2|S1pr1|Id1|Pak1|Sdc4|Vill|Add3|Tmod4|Rgcc|Ssh2,-0.51,Geneid
GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-2.6,2.1,3.3,20504,699,253,18,7.1,1.6,12043|12775|13136|14131|16019|16190|16428|18578|19376|20085|22165|27050|66214|74039|77647|108655|239743|100033459,Bcl2|Ccr7|Cd55|Fcgr3|Ighm|Il4ra|Itk|Pde4b|Rab34|Rps19|Txk|Rps3|Rgcc|Nfam1|Trat1|Foxp1|Klhl6|Ifi208,-0.49,Geneid
GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-2.5,2.1,3.3,20504,645,253,17,6.7,1.6,11555|11931|12290|13048|13666|14083|17131|17888|18479|18578|21833|21957|27360|29856|56508|81907|108655,Adrb2|Atp1b1|Cacna1e|Cux2|Eif2ak3|Ptk2|Smad7|Myh6|Pak1|Pde4b|Thra|Tnnt3|Add3|Smtn|Rapgef4|Tmem108|Foxp1,-0.48,Geneid
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-2.5,2.7,3.5,20504,331,253,11,4.3,1.3,12043|12775|13136|16019|16195|16197|16842|20230|20971|27050|67245,Bcl2|Ccr7|Cd55|Ighm|Il6st|Il7r|Lef1|Satb1|Sdc4|Rps3|Peli1,-0.48,Geneid
GO Biological Processes,19,GO:0010718,positive regulation of epithelial to mesenchymal transition,19_GO:0048518 positive regulation of biological process,-2.5,6.8,4.5,20504,48,253,4,1.6,0.78,16842|21416|66214|68010,Lef1|Tcf7l2|Rgcc|Bambi,-0.48,Geneid
KEGG Pathway,24,ko04390,Hippo signaling pathway,,-2.5,3.7,3.7,20504,154,253,7,2.8,1,12550|15901|16842|17131|17869|21416|170770,Cdh1|Id1|Lef1|Smad7|Myc|Tcf7l2|Bbc3,-0.47,Geneid
Reactome Gene Sets,6,R-MMU-201722,Formation of the beta-catenin:TCF transactivating complex,,-2.5,10,5,20504,24,253,3,1.2,0.68,16842|21416|21885,Lef1|Tcf7l2|Tle1,-0.47,Geneid
GO Biological Processes,19,GO:0045063,T-helper 1 cell differentiation,19_GO:0002376 immune system process,-2.5,10,5,20504,24,253,3,1.2,0.68,12775|16190|16842,Ccr7|Il4ra|Lef1,-0.47,Geneid
GO Biological Processes,19,GO:0035988,chondrocyte proliferation,19_GO:0009987 cellular process,-2.5,10,5,20504,24,253,3,1.2,0.68,16842|17131|17387,Lef1|Smad7|Mmp14,-0.47,Geneid
GO Biological Processes,19,GO:1990928,response to amino acid starvation,19_GO:0050896 response to stimulus,-2.5,6.6,4.4,20504,49,253,4,1.6,0.78,11910|13666|52187|140742,Atf3|Eif2ak3|Rragd|Sesn1,-0.47,Geneid
GO Biological Processes,19,GO:0045214,sarcomere organization,19_GO:0032502 developmental process,-2.5,6.6,4.4,20504,49,253,4,1.6,0.78,11472|17888|21957|108655,Actn2|Myh6|Tnnt3|Foxp1,-0.47,Geneid
GO Biological Processes,19,GO:0042149,cellular response to glucose starvation,19_GO:0050896 response to stimulus,-2.5,6.6,4.4,20504,49,253,4,1.6,0.78,12043|13666|18432|140742,Bcl2|Eif2ak3|Mybbp1a|Sesn1,-0.47,Geneid
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.5,2.7,3.4,20504,335,253,11,4.3,1.3,12043|12775|13136|16019|16195|16197|16842|20230|20971|27050|67245,Bcl2|Ccr7|Cd55|Ighm|Il6st|Il7r|Lef1|Satb1|Sdc4|Rps3|Peli1,-0.47,Geneid
GO Biological Processes,19,GO:0060537,muscle tissue development,19_GO:0032502 developmental process,-2.5,2.3,3.3,20504,488,253,14,5.5,1.4,11472|11555|11910|12043|13609|14605|16842|17131|17869|17888|18479|21416|30928|108655,Actn2|Adrb2|Atf3|Bcl2|S1pr1|Tsc22d3|Lef1|Smad7|Myc|Myh6|Pak1|Tcf7l2|Zbtb18|Foxp1,-0.47,Geneid
GO Biological Processes,19,GO:0006414,translational elongation,19_GO:0008152 metabolic process,-2.5,5.1,4.1,20504,80,253,5,2,0.88,13631|55949|56040|67186|69740,Eef2k|Eef1b2|Rplp1|Rplp2|Dph5,-0.47,Geneid
GO Biological Processes,19,GO:0002292,T cell differentiation involved in immune response,19_GO:0002376 immune system process,-2.5,5.1,4.1,20504,80,253,5,2,0.88,12775|16190|16842|17131|108655,Ccr7|Il4ra|Lef1|Smad7|Foxp1,-0.47,Geneid
GO Biological Processes,19,GO:0070228,regulation of lymphocyte apoptotic process,19_GO:0050789 regulation of biological process,-2.5,5.1,4.1,20504,80,253,5,2,0.88,14605|16197|17869|108655|170770,Tsc22d3|Il7r|Myc|Foxp1|Bbc3,-0.47,Geneid
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.5,2.4,3.3,20504,436,253,13,5.1,1.4,12043|12775|13136|16019|16190|16195|16197|16842|17101|17387|27050|63953|67245,Bcl2|Ccr7|Cd55|Ighm|Il4ra|Il6st|Il7r|Lef1|Lyst|Mmp14|Rps3|Dusp10|Peli1,-0.47,Geneid
GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-2.5,2.2,3.2,20504,597,253,16,6.3,1.5,12043|12775|13609|14083|16195|16416|16842|17387|17869|18479|18707|20343|56508|66922|108655|237860,Bcl2|Ccr7|S1pr1|Ptk2|Il6st|Itgb3|Lef1|Mmp14|Myc|Pak1|Pik3cd|Sell|Rapgef4|Rras2|Foxp1|Ssh2,-0.47,Geneid
GO Biological Processes,19,GO:0002262,myeloid cell homeostasis,19_GO:0002376 immune system process,-2.5,3.3,3.6,20504,197,253,8,3.2,1.1,16598|18174|18578|18707|20085|20088|21833|50794,Klf2|Slc11a2|Pde4b|Pik3cd|Rps19|Rps24|Thra|Klf13,-0.47,Geneid
GO Biological Processes,19,GO:0008016,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-2.5,3.3,3.6,20504,197,253,8,3.2,1.1,11555|11931|12290|17131|17888|18578|21833|29856,Adrb2|Atp1b1|Cacna1e|Smad7|Myh6|Pde4b|Thra|Smtn,-0.47,Geneid
KEGG Pathway,24,ko04670,Leukocyte transendothelial migration,,-2.5,4.2,3.8,20504,117,253,6,2.4,0.96,14083|16428|17970|18707|22165|56508,Ptk2|Itk|Ncf2|Pik3cd|Txk|Rapgef4,-0.46,Geneid
KEGG Pathway,24,mmu04670,Leukocyte transendothelial migration,,-2.5,4.2,3.8,20504,117,253,6,2.4,0.96,14083|16428|17970|18707|22165|56508,Ptk2|Itk|Ncf2|Pik3cd|Txk|Rapgef4,-0.46,Geneid
GO Biological Processes,19,GO:1902903,regulation of supramolecular fiber organization,19_GO:0050789 regulation of biological process,-2.5,2.5,3.3,20504,389,253,12,4.7,1.3,11472|13609|14159|15901|18479|20971|22351|27050|27360|50874|66214|237860,Actn2|S1pr1|Fes|Id1|Pak1|Sdc4|Vill|Rps3|Add3|Tmod4|Rgcc|Ssh2,-0.46,Geneid
KEGG Pathway,24,ko04630,Jak-STAT signaling pathway,,-2.5,3.6,3.7,20504,157,253,7,2.8,1,12043|15979|16190|16195|16197|17869|18707,Bcl2|Ifngr1|Il4ra|Il6st|Il7r|Myc|Pik3cd,-0.46,Geneid
GO Biological Processes,19,GO:2001235,positive regulation of apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.5,3.6,3.7,20504,157,253,7,2.8,1,11910|13666|17869|20115|20437|27050|170770,Atf3|Eif2ak3|Myc|Rps7|Siah1a|Rps3|Bbc3,-0.46,Geneid
KEGG Pathway,24,mmu04390,Hippo signaling pathway,,-2.5,3.6,3.7,20504,157,253,7,2.8,1,12550|15901|16842|17131|17869|21416|170770,Cdh1|Id1|Lef1|Smad7|Myc|Tcf7l2|Bbc3,-0.46,Geneid
GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.5,2.6,3.4,20504,340,253,11,4.3,1.3,12043|12775|16019|16428|18578|22165|27050|74039|77647|108655|239743,Bcl2|Ccr7|Ighm|Itk|Pde4b|Txk|Rps3|Nfam1|Trat1|Foxp1|Klhl6,-0.45,Geneid
GO Biological Processes,19,GO:0002757,immune response-activating signal transduction,19_GO:0002376 immune system process,-2.4,2.6,3.4,20504,341,253,11,4.3,1.3,12043|12775|16019|16428|18578|22165|27050|74039|77647|108655|239743,Bcl2|Ccr7|Ighm|Itk|Pde4b|Txk|Rps3|Nfam1|Trat1|Foxp1|Klhl6,-0.44,Geneid
GO Biological Processes,19,GO:0051438,regulation of ubiquitin-protein transferase activity,19_GO:0065007 biological regulation,-2.4,6.4,4.3,20504,51,253,4,1.6,0.78,16898|17131|20115|228775,Rps2|Smad7|Rps7|Trib3,-0.44,Geneid
WikiPathways,27,WP512,Id signaling pathway,,-2.4,6.4,4.3,20504,51,253,4,1.6,0.78,11482|11910|15901|21416,Acvrl1|Atf3|Id1|Tcf7l2,-0.44,Geneid
KEGG Pathway,24,ko05222,Small cell lung cancer,,-2.4,4.9,4,20504,83,253,5,2,0.88,12043|12826|14083|17869|18707,Bcl2|Col4a1|Ptk2|Myc|Pik3cd,-0.44,Geneid
GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-2.4,2,3.1,20504,776,253,19,7.5,1.7,12488|12775|13136|13666|14131|15979|16190|16428|16598|16842|17131|18578|22165|27050|66214|67245|74039|108655|269855,Cd2ap|Ccr7|Cd55|Eif2ak3|Fcgr3|Ifngr1|Il4ra|Itk|Klf2|Lef1|Smad7|Pde4b|Txk|Rps3|Rgcc|Peli1|Nfam1|Foxp1|Ssc5d,-0.44,Geneid
GO Biological Processes,19,GO:0007519,skeletal muscle tissue development,19_GO:0032502 developmental process,-2.4,3.2,3.5,20504,202,253,8,3.2,1.1,11555|11910|12043|14605|17869|21416|30928|108655,Adrb2|Atf3|Bcl2|Tsc22d3|Myc|Tcf7l2|Zbtb18|Foxp1,-0.44,Geneid
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.4,3.2,3.5,20504,202,253,8,3.2,1.1,12775|16190|16197|16842|17131|17387|63953|74039,Ccr7|Il4ra|Il7r|Lef1|Smad7|Mmp14|Dusp10|Nfam1,-0.44,Geneid
GO Biological Processes,19,GO:0045621,positive regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.4,4.1,3.7,20504,120,253,6,2.4,0.96,12775|16190|16197|16842|17387|63953,Ccr7|Il4ra|Il7r|Lef1|Mmp14|Dusp10,-0.43,Geneid
KEGG Pathway,24,mmu04630,Jak-STAT signaling pathway,,-2.4,3.5,3.6,20504,160,253,7,2.8,1,12043|15979|16190|16195|16197|17869|18707,Bcl2|Ifngr1|Il4ra|Il6st|Il7r|Myc|Pik3cd,-0.43,Geneid
GO Biological Processes,19,GO:0030857,negative regulation of epithelial cell differentiation,19_GO:0048519 negative regulation of biological process,-2.4,6.2,4.2,20504,52,253,4,1.6,0.78,11482|15901|108655|252973,Acvrl1|Id1|Foxp1|Grhl2,-0.43,Geneid
GO Biological Processes,19,GO:0001763,morphogenesis of a branching structure,19_GO:0032502 developmental process,-2.4,2.9,3.4,20504,249,253,9,3.6,1.2,12043|12550|12826|16842|17387|17869|18479|18514|252973,Bcl2|Cdh1|Col4a1|Lef1|Mmp14|Myc|Pak1|Pbx1|Grhl2,-0.43,Geneid
GO Biological Processes,19,GO:0045730,respiratory burst,19_GO:0008152 metabolic process,-2.4,9.4,4.8,20504,26,253,3,1.2,0.68,17970|20085|63953,Ncf2|Rps19|Dusp10,-0.43,Geneid
GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-2.4,2.3,3.2,20504,501,253,14,5.5,1.4,12775|13136|13666|14131|15979|16190|16428|18578|22165|27050|66214|67245|74039|108655,Ccr7|Cd55|Eif2ak3|Fcgr3|Ifngr1|Il4ra|Itk|Pde4b|Txk|Rps3|Rgcc|Peli1|Nfam1|Foxp1,-0.43,Geneid
GO Biological Processes,19,GO:0051098,regulation of binding,19_GO:0065007 biological regulation,-2.4,2.4,3.3,20504,397,253,12,4.7,1.3,11555|13666|15901|16842|17869|18028|18793|21416|54562|68010|228775|233744,Adrb2|Eif2ak3|Id1|Lef1|Myc|Nfib|Plaur|Tcf7l2|Lrrc6|Bambi|Trib3|Spon1,-0.42,Geneid
GO Biological Processes,19,GO:0002694,regulation of leukocyte activation,19_GO:0002376 immune system process,-2.4,2,3.1,20504,725,253,18,7.1,1.6,12043|12775|13136|14159|16019|16190|16195|16197|16842|17101|17131|17387|20971|27050|63953|67245|74039|94212,Bcl2|Ccr7|Cd55|Fes|Ighm|Il4ra|Il6st|Il7r|Lef1|Lyst|Smad7|Mmp14|Sdc4|Rps3|Dusp10|Peli1|Nfam1|Pag1,-0.42,Geneid
GO Biological Processes,19,GO:0003013,circulatory system process,19_GO:0032501 multicellular organismal process,-2.4,2.2,3.2,20504,558,253,15,5.9,1.5,11482|11512|11555|11931|12290|14083|16598|17131|17888|17970|18578|21833|27360|29856|83814,Acvrl1|Adcy6|Adrb2|Atp1b1|Cacna1e|Ptk2|Klf2|Smad7|Myh6|Ncf2|Pde4b|Thra|Add3|Smtn|Nedd4l,-0.41,Geneid
GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-2.4,2.1,3.1,20504,614,253,16,6.3,1.5,12043|12775|13609|14083|16195|16416|16842|17387|17869|18479|18707|20343|56508|66922|108655|237860,Bcl2|Ccr7|S1pr1|Ptk2|Il6st|Itgb3|Lef1|Mmp14|Myc|Pak1|Pik3cd|Sell|Rapgef4|Rras2|Foxp1|Ssh2,-0.41,Geneid
KEGG Pathway,24,ko05205,Proteoglycans in cancer,,-2.4,3.1,3.5,20504,206,253,8,3.2,1.1,14083|16416|17869|18479|18707|18793|20971|66922,Ptk2|Itgb3|Myc|Pak1|Pik3cd|Plaur|Sdc4|Rras2,-0.41,Geneid
GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-2.4,2.1,3.1,20504,615,253,16,6.3,1.5,12043|12775|13609|14083|16195|16416|16842|17387|17869|18479|18707|20343|56508|66922|108655|237860,Bcl2|Ccr7|S1pr1|Ptk2|Il6st|Itgb3|Lef1|Mmp14|Myc|Pak1|Pik3cd|Sell|Rapgef4|Rras2|Foxp1|Ssh2,-0.41,Geneid
KEGG Pathway,24,mmu05222,Small cell lung cancer,,-2.4,4.7,3.9,20504,86,253,5,2,0.88,12043|12826|14083|17869|18707,Bcl2|Col4a1|Ptk2|Myc|Pik3cd,-0.41,Geneid
Reactome Gene Sets,6,R-MMU-354192,Integrin signaling,,-2.4,9,4.7,20504,27,253,3,1.2,0.68,14083|16416|56508,Ptk2|Itgb3|Rapgef4,-0.4,Geneid
GO Biological Processes,19,GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress,19_GO:0048518 positive regulation of biological process,-2.4,9,4.7,20504,27,253,3,1.2,0.68,11910|13666|16598,Atf3|Eif2ak3|Klf2,-0.4,Geneid
Reactome Gene Sets,6,R-MMU-2871809,FCERI mediated Ca+2 mobilization,,-2.4,9,4.7,20504,27,253,3,1.2,0.68,16428|17444|22165,Itk|Grap2|Txk,-0.4,Geneid
GO Biological Processes,19,GO:0002768,immune response-regulating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-2.4,2.5,3.3,20504,351,253,11,4.3,1.3,12043|12775|16019|16428|18578|22165|27050|74039|77647|108655|239743,Bcl2|Ccr7|Ighm|Itk|Pde4b|Txk|Rps3|Nfam1|Trat1|Foxp1|Klhl6,-0.4,Geneid
GO Biological Processes,19,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-2.4,6,4.1,20504,54,253,4,1.6,0.78,13136|16190|16197|17131,Cd55|Il4ra|Il7r|Smad7,-0.4,Geneid
GO Biological Processes,19,GO:0090257,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-2.3,2.9,3.3,20504,255,253,9,3.6,1.2,11555|11931|14083|17131|18479|18578|21957|29856|108655,Adrb2|Atp1b1|Ptk2|Smad7|Pak1|Pde4b|Tnnt3|Smtn|Foxp1,-0.39,Geneid
Reactome Gene Sets,6,R-MMU-1474244,Extracellular matrix organization,,-2.3,2.8,3.3,20504,256,253,9,3.6,1.2,12550|12826|16407|16416|17387|17388|20971|329278|373864,Cdh1|Col4a1|Itgae|Itgb3|Mmp14|Mmp15|Sdc4|Tnn|Col27a1,-0.38,Geneid
GO Biological Processes,19,GO:0006942,regulation of striated muscle contraction,19_GO:0032501 multicellular organismal process,-2.3,4.6,3.8,20504,88,253,5,2,0.88,11931|17131|18578|21957|29856,Atp1b1|Smad7|Pde4b|Tnnt3|Smtn,-0.38,Geneid
KEGG Pathway,24,ko05221,Acute myeloid leukemia,,-2.3,5.9,4.1,20504,55,253,4,1.6,0.78,16842|17869|18707|21416,Lef1|Myc|Pik3cd|Tcf7l2,-0.38,Geneid
KEGG Pathway,24,mmu04923,Regulation of lipolysis in adipocytes,,-2.3,5.9,4.1,20504,55,253,4,1.6,0.78,11512|11555|18576|18707,Adcy6|Adrb2|Pde3b|Pik3cd,-0.38,Geneid
GO Biological Processes,19,GO:0002250,adaptive immune response,19_GO:0002376 immune system process,-2.3,2.1,3.1,20504,623,253,16,6.3,1.5,12775|13136|14131|16019|16190|16197|16428|16842|17101|17131|18707|22165|63953|77647|94212|239743,Ccr7|Cd55|Fcgr3|Ighm|Il4ra|Il7r|Itk|Lef1|Lyst|Smad7|Pik3cd|Txk|Dusp10|Trat1|Pag1|Klhl6,-0.38,Geneid
KEGG Pathway,24,mmu05205,Proteoglycans in cancer,,-2.3,3.1,3.4,20504,211,253,8,3.2,1.1,14083|16416|17869|18479|18707|18793|20971|66922,Ptk2|Itgb3|Myc|Pak1|Pik3cd|Plaur|Sdc4|Rras2,-0.38,Geneid
GO Biological Processes,19,GO:0033688,regulation of osteoblast proliferation,19_GO:0050789 regulation of biological process,-2.3,8.7,4.5,20504,28,253,3,1.2,0.68,12043|16416|329278,Bcl2|Itgb3|Tnn,-0.38,Geneid
GO Biological Processes,19,GO:0038083,peptidyl-tyrosine autophosphorylation,19_GO:0008152 metabolic process,-2.3,8.7,4.5,20504,28,253,3,1.2,0.68,14083|16428|22165,Ptk2|Itk|Txk,-0.38,Geneid
KEGG Pathway,24,mmu05221,Acute myeloid leukemia,,-2.3,5.8,4,20504,56,253,4,1.6,0.78,16842|17869|18707|21416,Lef1|Myc|Pik3cd|Tcf7l2,-0.36,Geneid
KEGG Pathway,24,ko04015,Rap1 signaling pathway,,-2.3,3,3.4,20504,213,253,8,3.2,1.1,11512|12550|15901|16416|18707|56508|75292|192786,Adcy6|Cdh1|Id1|Itgb3|Pik3cd|Rapgef4|Prkd3|Rapgef6,-0.36,Geneid
GO Biological Processes,19,GO:0060538,skeletal muscle organ development,19_GO:0032502 developmental process,-2.3,3,3.4,20504,213,253,8,3.2,1.1,11555|11910|12043|14605|17869|21416|30928|108655,Adrb2|Atf3|Bcl2|Tsc22d3|Myc|Tcf7l2|Zbtb18|Foxp1,-0.36,Geneid
GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-2.3,2.5,3.2,20504,358,253,11,4.3,1.3,11555|11910|12043|13666|14159|18432|21416|52187|66148|140742|237253,Adrb2|Atf3|Bcl2|Eif2ak3|Fes|Mybbp1a|Tcf7l2|Rragd|Dnajc15|Sesn1|Lrp11,-0.36,Geneid
GO Biological Processes,19,GO:0001952,regulation of cell-matrix adhesion,19_GO:0022610 biological adhesion,-2.3,3.8,3.6,20504,128,253,6,2.4,0.96,11482|12043|14083|16416|17387|20971,Acvrl1|Bcl2|Ptk2|Itgb3|Mmp14|Sdc4,-0.36,Geneid
GO Biological Processes,19,GO:0006364,rRNA processing,19_GO:0008152 metabolic process,-2.3,3,3.3,20504,214,253,8,3.2,1.1,19896|20055|20085|20088|20115|54127|66489|67115,Rpl10a|Rps16|Rps19|Rps24|Rps7|Rps28|Rpl35|Rpl14,-0.36,Geneid
GO Biological Processes,19,GO:0001666,response to hypoxia,19_GO:0050896 response to stimulus,-2.3,3,3.3,20504,214,253,8,3.2,1.1,11555|11931|12043|17869|18174|18479|66214|228026,Adrb2|Atp1b1|Bcl2|Myc|Slc11a2|Pak1|Rgcc|Pdk1,-0.36,Geneid
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-2.3,2.8,3.3,20504,261,253,9,3.6,1.2,12043|12775|13136|14083|16019|16195|20971|27050|67245,Bcl2|Ccr7|Cd55|Ptk2|Ighm|Il6st|Sdc4|Rps3|Peli1,-0.36,Geneid
Reactome Gene Sets,6,R-MMU-3769402,Deactivation of the beta-catenin transactivating complex,,-2.3,8.4,4.4,20504,29,253,3,1.2,0.68,16842|21416|21885,Lef1|Tcf7l2|Tle1,-0.35,Geneid
KEGG Pathway,24,mmu04015,Rap1 signaling pathway,,-2.3,3,3.3,20504,215,253,8,3.2,1.1,11512|12550|15901|16416|18707|56508|75292|192786,Adcy6|Cdh1|Id1|Itgb3|Pik3cd|Rapgef4|Prkd3|Rapgef6,-0.35,Geneid
GO Biological Processes,19,GO:0022618,ribonucleoprotein complex assembly,19_GO:0009987 cellular process,-2.3,3.3,3.4,20504,171,253,7,2.8,1,11837|16898|20085|20103|27367|54127|67332,Rplp0|Rps2|Rps19|Rps5|Rpl3|Rps28|Snrpd3,-0.35,Geneid
GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-2.3,3,3.3,20504,216,253,8,3.2,1.1,12775|13136|16190|16195|16197|16842|27050|63953,Ccr7|Cd55|Il4ra|Il6st|Il7r|Lef1|Rps3|Dusp10,-0.35,Geneid
GO Biological Processes,19,GO:0035265,organ growth,19_GO:0040007 growth,-2.3,3,3.3,20504,216,253,8,3.2,1.1,12043|13609|14083|17888|18479|21416|108655|373864,Bcl2|S1pr1|Ptk2|Myh6|Pak1|Tcf7l2|Foxp1|Col27a1,-0.35,Geneid
GO Biological Processes,19,GO:0048729,tissue morphogenesis,19_GO:0032502 developmental process,-2.3,2,3,20504,690,253,17,6.7,1.6,11482|12043|12550|12826|13609|16842|17131|17387|17869|17888|18479|18514|18707|20115|20971|108655|252973,Acvrl1|Bcl2|Cdh1|Col4a1|S1pr1|Lef1|Smad7|Mmp14|Myc|Myh6|Pak1|Pbx1|Pik3cd|Rps7|Sdc4|Foxp1|Grhl2,-0.35,Geneid
GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-2.3,3.7,3.5,20504,130,253,6,2.4,0.96,13136|16190|16197|17131|20085|63953,Cd55|Il4ra|Il7r|Smad7|Rps19|Dusp10,-0.35,Geneid
KEGG Pathway,24,mmu04140,Autophagy - animal,,-2.3,3.7,3.5,20504,130,253,6,2.4,0.96,12043|13666|18707|52187|66922|97998,Bcl2|Eif2ak3|Pik3cd|Rragd|Rras2|Deptor,-0.35,Geneid
KEGG Pathway,24,ko04140,Autophagy - animal,,-2.3,3.7,3.5,20504,130,253,6,2.4,0.96,12043|13666|18707|52187|66922|97998,Bcl2|Eif2ak3|Pik3cd|Rragd|Rras2|Deptor,-0.35,Geneid
GO Biological Processes,19,GO:0006936,muscle contraction,19_GO:0032501 multicellular organismal process,-2.3,2.6,3.2,20504,312,253,10,4,1.2,11472|11555|11931|17131|17888|18578|21957|29856|50874|226594,Actn2|Adrb2|Atp1b1|Smad7|Myh6|Pde4b|Tnnt3|Smtn|Tmod4|Rcsd1,-0.35,Geneid
KEGG Pathway,24,mmu04810,Regulation of actin cytoskeleton,,-2.2,3,3.3,20504,217,253,8,3.2,1.1,14083|16407|16416|18479|18707|27367|66922|237860,Ptk2|Itgae|Itgb3|Pak1|Pik3cd|Rpl3|Rras2|Ssh2,-0.35,Geneid
GO Biological Processes,19,GO:0030834,regulation of actin filament depolymerization,19_GO:0050789 regulation of biological process,-2.2,5.6,3.9,20504,58,253,4,1.6,0.78,11472|22351|27360|50874,Actn2|Vill|Add3|Tmod4,-0.35,Geneid
GO Biological Processes,19,GO:0060326,cell chemotaxis,19_GO:0040011 locomotion,-2.2,2.6,3.2,20504,313,253,10,4,1.2,12769|12775|13609|14083|14131|16842|17101|18578|20085|20343,Ccr9|Ccr7|S1pr1|Ptk2|Fcgr3|Lef1|Lyst|Pde4b|Rps19|Sell,-0.35,Geneid
KEGG Pathway,24,mmu01522,Endocrine resistance,,-2.2,4.4,3.6,20504,93,253,5,2,0.88,11512|12043|14083|18707|27413,Adcy6|Bcl2|Ptk2|Pik3cd|Abcb11,-0.34,Geneid
KEGG Pathway,24,ko01522,Endocrine resistance,,-2.2,4.4,3.6,20504,93,253,5,2,0.88,11512|12043|14083|18707|27413,Adcy6|Bcl2|Ptk2|Pik3cd|Abcb11,-0.34,Geneid
Reactome Gene Sets,6,R-MMU-5173105,O-linked glycosylation,,-2.2,4.4,3.6,20504,93,253,5,2,0.88,171212|207839|215494|223838|233744,Galnt10|Galnt6|Pomgnt2|Adamts20|Spon1,-0.34,Geneid
KEGG Pathway,24,ko04640,Hematopoietic cell lineage,,-2.2,4.4,3.6,20504,93,253,5,2,0.88,13136|16190|16197|16416|21673,Cd55|Il4ra|Il7r|Itgb3|Dntt,-0.34,Geneid
GO Biological Processes,19,GO:1903522,regulation of blood circulation,19_GO:0032501 multicellular organismal process,-2.2,2.7,3.2,20504,266,253,9,3.6,1.2,11555|11931|12290|17131|17888|18578|21833|27360|29856,Adrb2|Atp1b1|Cacna1e|Smad7|Myh6|Pde4b|Thra|Add3|Smtn,-0.34,Geneid
