_MEMBER_Geneid,_LogP_Geneid,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-4.4,GO:0061564,axon development,M1,1,0
1,-3.5,GO:0016525,negative regulation of angiogenesis,M1,1,0
1,-3.7,GO:0002707,negative regulation of lymphocyte mediated immunity,M1,1,0
1,-2.3,GO:0098543,detection of other organism,M1,1,0
1,-3.3,GO:0036230,granulocyte activation,M1,1,0
1,-4.4,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,M1,1,0
1,-2.8,GO:0110148,biomineralization,M1,1,0
1,-2.8,GO:0043524,negative regulation of neuron apoptotic process,M1,1,0
1,-2.8,GO:0071900,regulation of protein serine/threonine kinase activity,M1,1,0
1,-2.1,GO:0048304,positive regulation of isotype switching to IgG isotypes,M1,1,0
1,-3.2,GO:0001776,leukocyte homeostasis,M1,1,0
1,-3,GO:0098662,inorganic cation transmembrane transport,M1,1,0
1,-2.5,GO:0043270,positive regulation of ion transport,M1,1,0
1,-2.4,GO:0030198,extracellular matrix organization,M1,1,0
1,-2.3,GO:0150146,cell junction disassembly,M1,1,0
1,-2.3,R-MMU-351906,Apoptotic cleavage of cell adhesion  proteins,M1,1,0
1,-2.3,GO:0050435,amyloid-beta metabolic process,M1,1,0
1,-2.6,GO:0072577,endothelial cell apoptotic process,M1,1,0
1,-2.2,GO:2001225,regulation of chloride transport,M1,1,0
1,-3.3,GO:0050808,synapse organization,M1,1,0
1,-3,GO:0045577,regulation of B cell differentiation,M1,1,0
1,-3.7,GO:0002712,regulation of B cell mediated immunity,M1,1,0
1,-2.7,GO:0034764,positive regulation of transmembrane transport,M1,1,0
1,-2.7,GO:0010543,regulation of platelet activation,M1,1,0
1,-7.8,GO:0002833,positive regulation of response to biotic stimulus,M1,1,0
1,-3.2,GO:0002677,negative regulation of chronic inflammatory response,M1,1,0
1,-5.6,GO:0002237,response to molecule of bacterial origin,M1,1,0
1,-2.3,GO:0002839,positive regulation of immune response to tumor cell,M1,1,0
1,-3.1,GO:0032623,interleukin-2 production,M1,1,0
1,-2.3,GO:0008361,regulation of cell size,M1,1,0
1,-2.5,R-MMU-76002,"Platelet activation, signaling and aggregation",M1,1,0
1,-14,GO:0070661,leukocyte proliferation,M1,1,0
1,-6,GO:0030099,myeloid cell differentiation,M1,1,0
1,-6.8,GO:0045589,regulation of regulatory T cell differentiation,M1,1,0
1,-5.3,GO:0002819,regulation of adaptive immune response,M1,1,0
1,-8.5,ko04060,Cytokine-cytokine receptor interaction,M1,1,0
1,-5.2,R-MMU-109582,Hemostasis,M1,1,0
1,-3.5,GO:0051047,positive regulation of secretion,M1,1,0
1,-3.4,mmu05323,Rheumatoid arthritis,M1,1,0
1,-3,GO:0001952,regulation of cell-matrix adhesion,M1,1,0
1,-3.5,GO:0006816,calcium ion transport,M1,1,0
1,-2.5,mmu05145,Toxoplasmosis,M1,1,0
1,-3.9,GO:0045428,regulation of nitric oxide biosynthetic process,M1,1,0
1,-2.4,GO:1904646,cellular response to amyloid-beta,M1,1,0
1,-8.9,GO:0042102,positive regulation of T cell proliferation,M1,1,0
1,-4.2,GO:0001774,microglial cell activation,M1,1,0
1,-3.6,GO:0098751,bone cell development,M1,1,0
1,-11,GO:0002285,lymphocyte activation involved in immune response,M1,1,0
1,-2.6,GO:0034341,response to interferon-gamma,M1,1,0
1,-7.1,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-4.5,GO:0042116,macrophage activation,M1,1,0
1,-2,GO:1905063,regulation of vascular associated smooth muscle cell differentiation,M1,1,0
1,-3.4,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-4.7,GO:0002208,somatic diversification of immunoglobulins involved in immune response,M1,1,0
1,-2.1,GO:0034204,lipid translocation,M1,1,0
1,-2.1,R-MMU-5578775,Ion homeostasis,M1,1,0
1,-2.2,GO:0030177,positive regulation of Wnt signaling pathway,M1,1,0
1,-3.2,GO:0043323,positive regulation of natural killer cell degranulation,M1,1,0
1,-5.5,GO:0002837,regulation of immune response to tumor cell,M1,1,0
1,-4.8,GO:0051090,regulation of DNA-binding transcription factor activity,M1,1,0
1,-2.6,GO:0043547,positive regulation of GTPase activity,M1,1,0
1,-4.4,GO:0001910,regulation of leukocyte mediated cytotoxicity,M1,1,0
1,-3.6,GO:0007507,heart development,M1,1,0
1,-2.3,GO:1900076,regulation of cellular response to insulin stimulus,M1,1,0
1,-13,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-3.1,GO:0043408,regulation of MAPK cascade,M1,1,0
1,-2.8,GO:0002062,chondrocyte differentiation,M1,1,0
1,-3.2,GO:0031345,negative regulation of cell projection organization,M1,1,0
1,-2.7,GO:0016049,cell growth,M1,1,0
1,-4.4,GO:0002758,innate immune response-activating signal transduction,M1,1,0
1,-2.5,R-MMU-422356,Regulation of insulin secretion,M1,1,0
1,-2.5,GO:0010977,negative regulation of neuron projection development,M1,1,0
1,-2.3,GO:0017121,plasma membrane phospholipid scrambling,M1,1,0
1,-4,GO:0032611,interleukin-1 beta production,M1,1,0
1,-12,GO:0031349,positive regulation of defense response,M1,1,0
1,-7.1,GO:0002449,lymphocyte mediated immunity,M1,1,0
1,-3.4,GO:0097191,extrinsic apoptotic signaling pathway,M1,1,0
1,-3.3,GO:0050852,T cell receptor signaling pathway,M1,1,0
1,-2.4,GO:0045623,negative regulation of T-helper cell differentiation,M1,1,0
1,-13,GO:0050866,negative regulation of cell activation,M1,1,0
1,-2.2,GO:0002275,myeloid cell activation involved in immune response,M1,1,0
1,-6.6,GO:0070201,regulation of establishment of protein localization,M1,1,0
1,-4.4,GO:0032680,regulation of tumor necrosis factor production,M1,1,0
1,-3.9,WP4474,Circulating monocytes and cardiac macrophages in diastolic dysfunction,M1,1,0
1,-3.5,GO:0032663,regulation of interleukin-2 production,M1,1,0
1,-2.6,ko05202,Transcriptional misregulation in cancer,M1,1,0
1,-2.9,GO:1990773,matrix metallopeptidase secretion,M1,1,0
1,-3,GO:0010359,regulation of anion channel activity,M1,1,0
1,-5.3,GO:0051480,regulation of cytosolic calcium ion concentration,M1,1,0
1,-2.4,GO:0003012,muscle system process,M1,1,0
1,-2.5,mmu04668,TNF signaling pathway,M1,1,0
1,-3.9,GO:0150115,cell-substrate junction organization,M1,1,0
1,-3.7,GO:0060249,anatomical structure homeostasis,M1,1,0
1,-3,GO:0050856,regulation of T cell receptor signaling pathway,M1,1,0
1,-4.6,GO:0090276,regulation of peptide hormone secretion,M1,1,0
1,-2.3,GO:0009791,post-embryonic development,M1,1,0
1,-3.7,mmu05143,African trypanosomiasis,M1,1,0
1,-2.3,GO:0048608,reproductive structure development,M1,1,0
1,-4.1,GO:0010975,regulation of neuron projection development,M1,1,0
1,-9.5,GO:0045089,positive regulation of innate immune response,M1,1,0
1,-3.5,R-MMU-111469,"SMAC, XIAP-regulated apoptotic response",M1,1,0
1,-5.5,R-MMU-216083,Integrin cell surface interactions,M1,1,0
1,-2.9,GO:0030885,regulation of myeloid dendritic cell activation,M1,1,0
1,-3.8,ko05143,African trypanosomiasis,M1,1,0
1,-2.4,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",M1,1,0
1,-13,GO:0001819,positive regulation of cytokine production,M1,1,0
1,-2.2,GO:0070306,lens fiber cell differentiation,M1,1,0
1,-2.4,GO:0060840,artery development,M1,1,0
1,-19,GO:0030155,regulation of cell adhesion,M1,1,0
1,-2.6,GO:1905475,regulation of protein localization to membrane,M1,1,0
1,-13,GO:0050727,regulation of inflammatory response,M1,1,0
1,-8,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",M1,1,0
1,-5.5,GO:0002834,regulation of response to tumor cell,M1,1,0
1,-2.4,GO:0030890,positive regulation of B cell proliferation,M1,1,0
1,-4.4,GO:0150079,negative regulation of neuroinflammatory response,M1,1,0
1,-2.9,GO:0043031,negative regulation of macrophage activation,M1,1,0
1,-7.3,GO:0031295,T cell costimulation,M1,1,0
1,-2.5,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,M1,1,0
1,-3.3,GO:0002220,innate immune response activating cell surface receptor signaling pathway,M1,1,0
1,-18,GO:0031347,regulation of defense response,M1,1,0
1,-2.4,GO:0045639,positive regulation of myeloid cell differentiation,M1,1,0
1,-5.4,GO:0002718,regulation of cytokine production involved in immune response,M1,1,0
1,-2.9,GO:0002335,mature B cell differentiation,M1,1,0
1,-10,GO:0050867,positive regulation of cell activation,M1,1,0
1,-3.9,GO:0043433,negative regulation of DNA-binding transcription factor activity,M1,1,0
1,-2.4,GO:0010951,negative regulation of endopeptidase activity,M1,1,0
1,-2.3,GO:0003177,pulmonary valve development,M1,1,0
1,-7.6,GO:0032649,regulation of interferon-gamma production,M1,1,0
1,-4.1,GO:0071706,tumor necrosis factor superfamily cytokine production,M1,1,0
1,-3.8,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M1,1,0
1,-3.3,WP374,Prostaglandin synthesis and regulation,M1,1,0
1,-4.4,GO:0072540,T-helper 17 cell lineage commitment,M1,1,0
1,-2.4,mmu04062,Chemokine signaling pathway,M1,1,0
1,-2,GO:0045906,negative regulation of vasoconstriction,M1,1,0
1,-2.1,GO:0090130,tissue migration,M1,1,0
1,-4.4,GO:0001909,leukocyte mediated cytotoxicity,M1,1,0
1,-5.2,GO:0002704,negative regulation of leukocyte mediated immunity,M1,1,0
1,-3.8,GO:0043269,regulation of ion transport,M1,1,0
1,-2.5,mmu04020,Calcium signaling pathway,M1,1,0
1,-7.4,GO:2000147,positive regulation of cell motility,M1,1,0
1,-4.6,mmu05134,Legionellosis,M1,1,0
1,-3.2,GO:1905521,regulation of macrophage migration,M1,1,0
1,-2.9,GO:1904464,regulation of matrix metallopeptidase secretion,M1,1,0
1,-6.9,GO:0032620,interleukin-17 production,M1,1,0
1,-3.6,GO:0048291,isotype switching to IgG isotypes,M1,1,0
1,-10,GO:0002250,adaptive immune response,M1,1,0
1,-3.9,GO:0009615,response to virus,M1,1,0
1,-2.5,GO:0086010,membrane depolarization during action potential,M1,1,0
1,-8.7,GO:0072676,lymphocyte migration,M1,1,0
1,-2.9,GO:0030516,regulation of axon extension,M1,1,0
1,-2.3,GO:0090109,regulation of cell-substrate junction assembly,M1,1,0
1,-8,GO:0050728,negative regulation of inflammatory response,M1,1,0
1,-10,GO:0002274,myeloid leukocyte activation,M1,1,0
1,-2.1,GO:0071542,dopaminergic neuron differentiation,M1,1,0
1,-3.1,GO:0034599,cellular response to oxidative stress,M1,1,0
1,-2.4,GO:0002063,chondrocyte development,M1,1,0
1,-6.2,GO:1902106,negative regulation of leukocyte differentiation,M1,1,0
1,-3.4,GO:0071692,protein localization to extracellular region,M1,1,0
1,-4.2,GO:0002429,immune response-activating cell surface receptor signaling pathway,M1,1,0
1,-5.3,GO:0002418,immune response to tumor cell,M1,1,0
1,-2.7,GO:0046580,negative regulation of Ras protein signal transduction,M1,1,0
1,-2.9,GO:0044242,cellular lipid catabolic process,M1,1,0
1,-2.4,GO:0106106,cold-induced thermogenesis,M1,1,0
1,-7.2,GO:0002708,positive regulation of lymphocyte mediated immunity,M1,1,0
1,-2.5,GO:0032823,regulation of natural killer cell differentiation,M1,1,0
1,-4.7,GO:0097530,granulocyte migration,M1,1,0
1,-2.6,GO:0009395,phospholipid catabolic process,M1,1,0
1,-2.9,GO:0060627,regulation of vesicle-mediated transport,M1,1,0
1,-2.4,GO:0044344,cellular response to fibroblast growth factor stimulus,M1,1,0
1,-3.3,GO:0001894,tissue homeostasis,M1,1,0
1,-2.3,GO:0002836,positive regulation of response to tumor cell,M1,1,0
1,-2.3,GO:0032616,interleukin-13 production,M1,1,0
1,-2.1,GO:0043491,protein kinase B signaling,M1,1,0
1,-8.1,GO:0071674,mononuclear cell migration,M1,1,0
1,-3.5,GO:0045622,regulation of T-helper cell differentiation,M1,1,0
1,-2.6,ko04672,Intestinal immune network for IgA production,M1,1,0
1,-2.6,GO:0097485,neuron projection guidance,M1,1,0
1,-2.8,GO:0001659,temperature homeostasis,M1,1,0
1,-2.7,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,M1,1,0
1,-3.2,GO:0045621,positive regulation of lymphocyte differentiation,M1,1,0
1,-2.8,GO:0033673,negative regulation of kinase activity,M1,1,0
1,-2.8,GO:0045346,regulation of MHC class II biosynthetic process,M1,1,0
1,-3.8,GO:0050708,regulation of protein secretion,M1,1,0
1,-4.2,GO:0051345,positive regulation of hydrolase activity,M1,1,0
1,-4.3,GO:0048588,developmental cell growth,M1,1,0
1,-5.2,GO:0001933,negative regulation of protein phosphorylation,M1,1,0
1,-3.2,GO:0048841,regulation of axon extension involved in axon guidance,M1,1,0
1,-3.2,GO:0045778,positive regulation of ossification,M1,1,0
1,-4.2,GO:0001906,cell killing,M1,1,0
1,-4.7,GO:0051222,positive regulation of protein transport,M1,1,0
1,-3.8,GO:0099173,postsynapse organization,M1,1,0
1,-2.4,GO:0019221,cytokine-mediated signaling pathway,M1,1,0
1,-2.1,GO:2000351,regulation of endothelial cell apoptotic process,M1,1,0
1,-4.7,ko05134,Legionellosis,M1,1,0
1,-2.1,GO:0032608,interferon-beta production,M1,1,0
1,-2.6,WP458,Inflammatory response pathway,M1,1,0
1,-2.3,R-MMU-389357,CD28 dependent PI3K/Akt signaling,M1,1,0
1,-2.2,GO:0002821,positive regulation of adaptive immune response,M1,1,0
1,-3.9,GO:0002369,T cell cytokine production,M1,1,0
1,-3.3,GO:0046006,regulation of activated T cell proliferation,M1,1,0
1,-2.4,GO:2000106,regulation of leukocyte apoptotic process,M1,1,0
1,-2.4,GO:0002361,"CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",M1,1,0
1,-2.7,GO:0002891,positive regulation of immunoglobulin mediated immune response,M1,1,0
1,-8.7,GO:0070665,positive regulation of leukocyte proliferation,M1,1,0
1,-2.2,GO:0030036,actin cytoskeleton organization,M1,1,0
1,-4.6,GO:0031343,positive regulation of cell killing,M1,1,0
1,-3,GO:0002638,negative regulation of immunoglobulin production,M1,1,0
1,-4.2,GO:0060560,developmental growth involved in morphogenesis,M1,1,0
1,-3.5,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,M1,1,0
1,-5.2,mmu04650,Natural killer cell mediated cytotoxicity,M1,1,0
1,-9.5,GO:0050671,positive regulation of lymphocyte proliferation,M1,1,0
1,-2.1,GO:0032648,regulation of interferon-beta production,M1,1,0
1,-8.7,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-7.2,GO:0045619,regulation of lymphocyte differentiation,M1,1,0
